datetime,date,season,year,month,hour,holiday,weekday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,total_count,total_count_smoothed_log,total_count_smoothed_moving_average,total_count_smoothed_holt,total_count_smoothed_holt_winters,total_count_smoothed_exponential_holt,total_count_smoothed_savgol,total_count_smoothed_damped_holt,total_count_smoothed_kalman
2011-12-07 18:00:00,2011-12-07,4,0,12,18,0,3,1,3,0.4,0.4091,0.94,0.2985,3,48,51,3.9318256327243257,36.42857142857143,50.65838453234545,51.894974380000264,55.23412879762243,46.00000000000004,51.887747110153775,42.60601312755341
2011-12-07 19:00:00,2011-12-07,4,0,12,19,0,3,1,3,0.34,0.2879,0.87,0.6418,2,31,33,3.4965075614664802,36.42857142857143,49.77862403819964,51.0044748719,60.93555225219788,37.09523809523813,50.99724278000527,33.491744397961355
2011-12-07 20:00:00,2011-12-07,4,0,12,20,0,3,1,3,0.34,0.2879,0.87,0.6418,1,25,26,3.258096538021482,35.42857142857143,31.46871911040942,33.0900223743595,48.95571817244475,22.476190476190503,33.08108939950995,24.869220066330662
2011-12-07 21:00:00,2011-12-07,4,0,12,21,0,3,1,3,0.3,0.2576,0.87,0.5224,0,6,6,1.791759469228055,32.714285714285715,24.283260808692297,26.0354501118718,38.70670713634439,13.285714285714302,26.025900078040078,15.115915801030635
2011-12-07 22:00:00,2011-12-07,4,0,12,22,0,3,1,3,0.24,0.197,0.93,0.4478,0,13,13,2.5649493574615367,30.285714285714285,3.9163600580854845,6.1001772505593586,19.2736503875669,13.52380952380954,6.0887465338351126,14.478527336761243
2011-12-07 23:00:00,2011-12-07,4,0,12,23,0,3,1,1,0.24,0.2121,0.93,0.3881,0,16,16,2.772588722239781,28.142857142857142,10.993645331320403,12.965500886252798,17.09451065526292,14.047619047619062,12.954855388802324,15.319666209253093
2011-12-08 00:00:00,2011-12-08,4,0,12,0,0,4,1,2,0.26,0.2273,0.87,0.2985,0,21,21,3.044522437723423,23.714285714285715,14.132041669135612,15.984827504431264,18.511440910300834,15.333333333333346,15.974591778485754,15.480471290998038
2011-12-08 01:00:00,2011-12-08,4,0,12,1,0,4,1,1,0.26,0.2273,0.81,0.3582,1,6,7,1.9459101490553132,17.428571428571427,19.28462532812264,20.974924137522155,22.847785722992253,10.476190476190489,20.965287313255615,10.121747663741022
2011-12-08 02:00:00,2011-12-08,4,0,12,2,0,4,1,1,0.28,0.2727,0.65,0.2239,0,4,4,1.3862943611198906,13.285714285714286,5.09081476569199,7.069874620687611,13.823478478132605,4.2380952380952435,7.05896099675904,7.8847717002250315
2011-12-08 03:00:00,2011-12-08,4,0,12,3,0,4,1,1,0.26,0.2273,0.6,0.2985,0,1,1,0.0,9.714285714285714,2.0091330012511643,4.015349373103438,8.11439703435447,-3.999999999999998,4.004236696621643,9.532567436934071
2011-12-08 04:00:00,2011-12-08,4,0,12,4,0,4,1,2,0.24,0.197,0.6,0.4627,0,2,2,0.6931471805599453,9.142857142857142,-1.0150627147035087,1.0150767468655173,3.7237689642122156,-8.809523809523801,1.0037777238687768,19.71293061057719
2011-12-08 05:00:00,2011-12-08,4,0,12,5,0,4,1,1,0.22,0.2121,0.64,0.2239,0,12,12,2.4849066497880004,9.0,0.03588743681491646,1.9950753837343276,2.820226905731432,18.619047619047656,1.9839859964764661,47.60622439479749
2011-12-08 06:00:00,2011-12-08,4,0,12,6,0,4,1,1,0.22,0.2121,0.55,0.2836,0,71,71,4.2626798770413155,16.857142857142858,10.27316053377173,11.94997537691867,10.166993827802486,136.857142857143,11.93998399422035,111.1057425738153
2011-12-08 07:00:00,2011-12-08,4,0,12,7,0,4,1,1,0.22,0.2121,0.6,0.2239,11,233,244,5.497168225293202,48.714285714285715,70.46080140503157,70.70474987688459,62.02635645411143,247.3809523809526,70.70068105044332,214.71100332664844
2011-12-08 08:00:00,2011-12-08,4,0,12,8,0,4,1,1,0.22,0.2121,0.55,0.2836,11,418,429,6.061456918928017,109.0,246.98740973055416,243.13352374938444,232.59308583601012,291.61904761904793,243.14659557383285,289.02726740613
2011-12-08 09:00:00,2011-12-08,4,0,12,9,0,4,1,1,0.24,0.2121,0.52,0.3881,7,218,225,5.41610040220442,140.57142857142858,436.2354478836463,428.07066761874694,466.4583608928555,257.38095238095264,428.102001714367,223.37079889174157
2011-12-08 10:00:00,2011-12-08,4,0,12,10,0,4,1,1,0.26,0.2273,0.52,0.3284,1,109,110,4.700480365792417,156.14285714285714,229.22244106748298,226.01535333809375,390.27979490548444,179.761904761905,226.02645949502582,156.08512926909475
2011-12-08 11:00:00,2011-12-08,4,0,12,11,0,4,1,1,0.28,0.2727,0.52,0.2537,6,100,106,4.663439094112067,171.0,110.9520618139299,110.58007676669047,257.78522063167463,107.28571428571442,110.57954310267202,134.88458891554265
2011-12-08 12:00:00,2011-12-08,4,0,12,12,0,4,1,1,0.28,0.2576,0.52,0.3284,8,148,156,5.049856007249537,191.57142857142858,106.26397979867794,106.02290038383344,196.82951736313015,120.42857142857157,106.02186330476495,142.56863747753317
2011-12-08 13:00:00,2011-12-08,4,0,12,13,0,4,1,1,0.3,0.2727,0.49,0.3582,9,115,124,4.820281565605037,199.14285714285714,157.1629180409782,155.75011450191917,212.37167758965268,126.61904761904776,155.75400834623807,136.82132351705687
2011-12-08 14:00:00,2011-12-08,4,0,12,14,0,4,1,1,0.32,0.303,0.45,0.2537,16,121,137,4.919980925828125,183.85714285714286,124.79569563853448,124.15875057250959,191.24316718614241,124.90476190476204,124.15950215255613,143.89533307363746
2011-12-08 15:00:00,2011-12-08,4,0,12,15,0,4,1,1,0.32,0.3333,0.45,0.1343,19,98,117,4.762173934797756,139.28571428571428,137.8565396795094,136.93579375286254,192.50172139317337,157.42857142857162,136.93778715371994,157.86467570385554
2011-12-08 16:00:00,2011-12-08,4,0,12,16,0,4,1,1,0.32,0.3182,0.45,0.194,7,201,208,5.337538079701318,136.85714285714286,117.53021304980462,117.09967896876432,175.6503387645889,228.42857142857167,117.09969471057262,212.6986940379292
2011-12-08 17:00:00,2011-12-08,4,0,12,17,0,4,1,1,0.3,0.3182,0.49,0.1045,10,321,331,5.802118375377063,168.42857142857142,210.10613738868864,207.54549839484383,243.9494072713388,280.76190476190504,207.55445832518137,272.231406409932
2011-12-08 18:00:00,2011-12-08,4,0,12,18,0,4,1,1,0.28,0.2727,0.52,0.2239,12,306,318,5.762051382780177,198.71428571428572,335.8037300182821,330.3827274919742,375.1477298891376,297.1904761904765,330.40380254782076,272.99552519186676
2011-12-08 19:00:00,2011-12-08,4,0,12,19,0,4,1,1,0.26,0.2727,0.56,0.1045,12,220,232,5.44673737166631,209.57142857142858,323.0775480335409,318.0619136374599,418.2227860483566,256.76190476190504,318.0816171298021,228.75516916566826
2011-12-08 20:00:00,2011-12-08,4,0,12,20,0,4,1,1,0.26,0.2727,0.6,0.1045,5,170,175,5.1647859739235145,216.85714285714286,235.2970349928575,232.4303095681873,363.12530797096014,185.57142857142878,232.441330751846,181.26998230513797
2011-12-08 21:00:00,2011-12-08,4,0,12,21,0,4,1,1,0.28,0.303,0.61,0.0896,4,135,139,4.9344739331306915,217.14285714285714,176.72180928315873,175.28715154784095,291.67974448288936,130.95238095238108,175.29236183500853,140.05477774974565
2011-12-08 22:00:00,2011-12-08,4,0,12,22,0,4,1,1,0.26,0.2727,0.65,0.1343,8,84,92,4.5217885770490405,213.57142857142858,139.71975376804932,139.18143575773922,231.47199089988462,94.23809523809534,139.1829904595093,99.89435094409899
2011-12-08 23:00:00,2011-12-08,4,0,12,23,0,4,1,1,0.24,0.2576,0.7,0.1045,3,58,61,4.110873864173311,192.57142857142858,91.6448923184687,92.23590717878871,167.58578623980873,60.38095238095245,92.23278055565324,67.62827508255131
2011-12-09 00:00:00,2011-12-09,4,0,12,0,0,5,1,1,0.24,0.2879,0.65,0.0,8,26,34,3.5263605246161616,150.14285714285714,59.83715587984956,61.15617953589395,115.8880794611081,33.80952380952385,61.14998426505176,41.99047430355494
2011-12-09 01:00:00,2011-12-09,4,0,12,1,0,5,1,1,0.24,0.2879,0.65,0.0,2,12,14,2.6390573296152584,106.71428571428571,32.20408314408627,34.13578089767947,72.9604813672007,18.428571428571452,34.126957670775994,24.3431478281135
2011-12-09 02:00:00,2011-12-09,4,0,12,2,0,5,1,1,0.24,0.2879,0.7,0.0,2,10,12,2.4849066497880004,75.28571428571429,11.736810699104502,14.100678904488397,39.67607670034536,7.142857142857155,14.089947854344747,17.038969180785575
2011-12-09 03:00:00,2011-12-09,4,0,12,3,0,5,1,1,0.22,0.2727,0.8,0.0,1,5,6,1.791759469228055,51.142857142857146,9.650678241346712,12.010503394522441,24.784802329677262,1.6190476190476275,11.999663804289288,14.773759714243218
2011-12-09 04:00:00,2011-12-09,4,0,12,4,0,5,1,1,0.22,0.2727,0.8,0.0,1,1,2,0.6931471805599453,31.571428571428573,3.584193704631989,6.030052516972612,14.186110272794407,-1.476190476190463,6.018729246505795,21.28230996194408
2011-12-09 05:00:00,2011-12-09,4,0,12,5,0,5,1,1,0.22,0.2727,0.8,0.0,0,20,20,2.995732273553991,21.285714285714285,-0.46348136977606735,2.0201502625848633,6.942891861489253,16.71428571428575,2.008541399517607,47.07317017158902
2011-12-09 06:00:00,2011-12-09,4,0,12,6,0,5,1,1,0.22,0.2576,0.8,0.0896,1,62,63,4.143134726391533,21.571428571428573,17.908645924926,19.910100751312925,18.260487325912216,113.14285714285728,19.900378231379253,99.93720055282297
2011-12-09 07:00:00,2011-12-09,4,0,12,7,0,5,1,1,0.22,0.2576,0.75,0.0896,4,195,199,5.293304824724492,45.142857142857146,61.84840103326083,62.78455050375657,57.84432786439883,222.71428571428595,62.77917958853707,189.7384314868799
2011-12-09 08:00:00,2011-12-09,4,0,12,8,0,5,1,1,0.24,0.2879,0.81,0.0,7,378,385,5.953243334287785,98.14285714285714,200.62104056516074,198.31892275251877,188.41661218428237,272.76190476190504,198.32704525026367,270.2780939078167
2011-12-09 09:00:00,2011-12-09,4,0,12,9,0,5,1,1,0.26,0.2879,0.81,0.0896,8,256,264,5.575949103146316,134.14285714285714,390.73108898459344,384.06659461376256,401.5799519547404,259.38095238095264,384.0930913044567,236.09585023657027
2011-12-09 10:00:00,2011-12-09,4,0,12,10,0,5,1,2,0.3,0.303,0.7,0.1642,11,115,126,4.836281906951478,151.28571428571428,268.29933097973895,264.6003329730688,388.49668162570555,201.04761904761926,264.6148272039867,174.0094568018941
2011-12-09 11:00:00,2011-12-09,4,0,12,11,0,5,1,1,0.32,0.303,0.7,0.2537,15,121,136,4.912654885736052,170.42857142857142,127.02288897178094,126.69300166486535,265.74290068338075,138.00000000000017,126.69363801245598,159.93252016911202
2011-12-09 12:00:00,2011-12-09,4,0,12,12,0,5,1,1,0.36,0.3333,0.57,0.2985,27,146,173,5.153291594497779,192.28571428571428,136.4781154366391,135.95346500832432,221.5474179252319,146.09523809523824,135.95494315092154,169.78810370544198
2011-12-09 13:00:00,2011-12-09,4,0,12,13,0,5,1,1,0.38,0.3939,0.5,0.194,27,141,168,5.123963979403259,207.28571428571428,174.20128630145956,172.8147673250416,232.99798634181104,169.47619047619065,172.8198840503302,176.43179094721395
2011-12-09 14:00:00,2011-12-09,4,0,12,14,0,5,1,1,0.38,0.3939,0.46,0.2836,24,163,187,5.231108616854587,205.57142857142858,169.268725287436,168.0240738366252,232.8035272187824,177.33333333333354,168.0286828788031,191.50726913619985
2011-12-09 15:00:00,2011-12-09,4,0,12,15,0,5,1,1,0.38,0.3939,0.46,0.2836,29,160,189,5.241747015059643,177.57142857142858,188.56702451206365,186.90512036918312,247.6063973987035,216.80952380952405,186.91154980795298,211.09001646138557
2011-12-09 16:00:00,2011-12-09,4,0,12,16,0,5,1,1,0.36,0.3485,0.62,0.1343,24,226,250,5.521460917862246,175.57142857142858,190.6637221166974,188.9895256018459,254.53862521731114,277.95238095238125,188.9961058014493,252.7627802479569
2011-12-09 17:00:00,2011-12-09,4,0,12,17,0,5,1,1,0.34,0.3485,0.66,0.1045,10,352,362,5.8916442118257715,209.28571428571428,252.7678817597543,249.69494762800923,306.79326562627256,306.2857142857146,249.7074722894907,297.1983242824851
2011-12-09 18:00:00,2011-12-09,4,0,12,18,0,5,1,1,0.34,0.3636,0.61,0.0,10,308,318,5.762051382780177,235.28571428571428,367.0932246498934,361.43847473814003,419.9454214815427,292.0952380952384,361.4619655797682,276.83219259949834
2011-12-09 19:00:00,2011-12-09,4,0,12,19,0,5,1,1,0.34,0.3636,0.61,0.0,10,189,199,5.293304824724492,239.0,322.7276247040105,318.21719237369075,429.19486425364573,235.6666666666669,318.236222543117,215.2982535160099
2011-12-09 20:00:00,2011-12-09,4,0,12,20,0,5,1,1,0.3,0.3333,0.81,0.0,10,140,150,5.0106352940962555,236.42857142857142,201.18428618886227,199.59608596186845,334.2427989595498,167.28571428571448,199.6031593366799,170.06256794853138
2011-12-09 21:00:00,2011-12-09,4,0,12,21,0,5,1,1,0.3,0.3333,0.75,0.0,9,131,140,4.941642422609304,229.71428571428572,150.6150522835692,150.24798042980933,254.5077000848149,130.61904761904776,150.25003807919762,144.88945032958426
2011-12-09 22:00:00,2011-12-09,4,0,12,22,0,5,1,1,0.28,0.3182,0.87,0.0,15,114,129,4.859812404361672,221.14285714285714,140.16198784887513,140.05123990214906,213.18569923508923,117.04761904761918,140.05224257008408,124.60578304022138
2011-12-09 23:00:00,2011-12-09,4,0,12,23,0,5,1,1,0.28,0.3182,0.81,0.0,6,88,94,4.543294782270004,198.85714285714286,128.90161188336631,129.05525619951072,186.9591511130167,99.61904761904773,129.05515496758724,99.92789879107988
2011-12-10 00:00:00,2011-12-10,4,0,12,0,0,6,0,2,0.26,0.2727,0.81,0.1045,11,66,77,4.343805421853684,158.14285714285714,93.19760837723332,94.17527628099755,147.89442788290845,82.66666666666676,94.17171748398734,81.17791333301825
2011-12-10 01:00:00,2011-12-10,4,0,12,1,0,6,0,2,0.26,0.2576,0.7,0.1642,11,55,66,4.189654742026425,122.14285714285714,75.72227794937716,77.08587638140499,118.34670839215839,65.57142857142864,77.08064437944708,66.60584120797488
2011-12-10 02:00:00,2011-12-10,4,0,12,2,0,6,0,2,0.28,0.303,0.61,0.0896,12,48,60,4.0943445622221,102.28571428571429,64.46072752993236,66.05542938190703,97.5782926157259,47.904761904761955,66.0491496571295,52.63961029090639
2011-12-10 03:00:00,2011-12-10,4,0,12,3,0,6,0,2,0.28,0.303,0.61,0.0896,5,20,25,3.2188758248682006,84.42857142857143,58.32927140229177,60.03027714690954,84.37807006151935,28.23809523809527,60.023458847678626,31.3129896647443
2011-12-10 04:00:00,2011-12-10,4,0,12,4,0,6,0,2,0.26,0.2727,0.65,0.1045,0,3,3,1.0986122886681098,64.85714285714286,22.687975742604667,25.175151385734548,51.71865637712275,12.666666666666686,25.164948276823647,16.299358703326504
2011-12-10 05:00:00,2011-12-10,4,0,12,5,0,6,0,1,0.26,0.2576,0.6,0.1642,0,6,6,1.791759469228055,47.285714285714285,0.1556838313402258,3.1108757569286727,21.994069339667806,-1.5238095238095175,3.09857405591351,14.585086445235213
2011-12-10 06:00:00,2011-12-10,4,0,12,6,0,6,0,1,0.24,0.2576,0.65,0.1045,1,10,11,2.3978952727983707,35.42857142857143,3.1657847316619363,5.985554378784643,12.810768066290604,2.8095238095238226,5.973650496626288,21.455900632379134
2011-12-10 07:00:00,2011-12-10,4,0,12,7,0,6,0,1,0.24,0.2273,0.65,0.194,0,11,11,2.3978952727983707,26.0,8.340503544997745,10.974927771893924,13.067778932292256,31.238095238095276,10.963639423124215,38.78261545190219
2011-12-10 08:00:00,2011-12-10,4,0,12,8,0,6,0,1,0.26,0.2727,0.65,0.1343,5,68,73,4.290459441148391,27.0,8.429066852823082,10.99987463885947,13.138396453476155,76.00000000000009,10.988705237748919,83.89194572332744
2011-12-10 09:00:00,2011-12-10,4,0,12,9,0,6,0,1,0.28,0.2576,0.61,0.2836,15,134,149,5.003946305945459,39.714285714285715,71.64157724291064,72.6899993731943,62.91754556939035,132.6666666666668,72.68505011900628,139.89322171808013
2011-12-10 10:00:00,2011-12-10,4,0,12,10,0,6,0,1,0.32,0.303,0.57,0.2537,31,161,192,5.2574953720277815,63.57142857142857,149.40113437795839,148.61844999686596,145.26052967987232,196.57142857142878,148.62109818162241,186.78771943091292
2011-12-10 11:00:00,2011-12-10,4,0,12,11,0,6,0,1,0.32,0.2879,0.53,0.4179,44,192,236,5.4638318050256105,96.85714285714286,193.57907363833507,191.78309224998432,214.04130479167748,241.6666666666669,191.7900247313488,228.46993657465862
2011-12-10 12:00:00,2011-12-10,4,0,12,12,0,6,0,1,0.32,0.2879,0.45,0.4179,48,235,283,5.645446897643238,136.42857142857142,238.5799104208562,235.7789154612499,277.8837992713059,270.0952380952384,235.79015507530687,262.6220902930629
2011-12-10 13:00:00,2011-12-10,4,0,12,13,0,6,0,1,0.34,0.303,0.34,0.4179,47,239,286,5.655991810819852,175.71428571428572,286.61698601394954,282.76389457730625,341.94241489363225,295.0952380952384,282.7796940832845,276.3963343045301
2011-12-10 14:00:00,2011-12-10,4,0,12,14,0,6,0,1,0.34,0.303,0.31,0.3284,51,242,293,5.680172609017068,216.0,289.8276277829041,285.9838194728865,369.68902270551706,299.5714285714289,285.9998015614796,280.5669126205274
2011-12-10 15:00:00,2011-12-10,4,0,12,15,0,6,0,1,0.34,0.303,0.34,0.3582,60,239,299,5.700443573390687,248.28571428571428,296.88346022518294,292.9649190973645,385.598952748313,276.1904761904765,292.98143262250716,272.30440355705207
2011-12-10 16:00:00,2011-12-10,4,0,12,16,0,6,0,1,0.32,0.2879,0.31,0.3881,58,183,241,5.484796933490655,261.42857142857144,302.93863051336007,298.96982459548684,395.74927140690284,243.14285714285742,298.98676930064477,237.34629805062877
2011-12-10 17:00:00,2011-12-10,4,0,12,17,0,6,0,1,0.28,0.2576,0.36,0.3284,34,151,185,5.220355825078324,260.42857142857144,243.79888749161074,241.28984912297742,351.5710102197021,204.66666666666688,241.3009153759502,198.73449059483426
2011-12-10 18:00:00,2011-12-10,4,0,12,18,0,6,0,1,0.26,0.2576,0.38,0.2239,28,144,172,5.147494476813453,251.28571428571428,186.39718000057624,185.28144924561488,287.3639763178975,169.95238095238113,185.28683036936314,173.85717373387402
2011-12-10 19:00:00,2011-12-10,4,0,12,19,0,6,0,1,0.26,0.2424,0.38,0.2836,15,139,154,5.0369526024136295,232.85714285714286,172.83580079335746,172.06640724622807,250.10371166155744,142.19047619047635,172.07039786717985,150.8370306067878
2011-12-10 20:00:00,2011-12-10,4,0,12,20,0,6,0,1,0.24,0.2273,0.35,0.2239,10,114,124,4.820281565605037,209.71428571428572,154.41399595254893,154.09033203623113,219.9980089824992,123.28571428571442,154.0924960429737,124.65391808648941
2011-12-10 21:00:00,2011-12-10,4,0,12,21,0,6,0,1,0.22,0.2121,0.44,0.2239,4,79,83,4.418840607796598,179.71428571428572,123.75496749160864,124.15045166018115,183.49245862054056,98.23809523809534,124.14962083199359,99.12472365268043
2011-12-10 22:00:00,2011-12-10,4,0,12,22,0,6,0,1,0.22,0.2273,0.41,0.1343,7,88,95,4.553876891600541,150.57142857142858,81.84599528523536,83.2057522583009,136.13666458071688,81.95238095238105,83.20086142902085,89.72025287155186
2011-12-10 23:00:00,2011-12-10,4,0,12,23,0,6,0,1,0.2,0.2121,0.47,0.1642,5,61,66,4.189654742026425,125.57142857142857,93.88651693653053,94.9410287612915,126.45194498075661,74.23809523809531,94.9373287729023,75.03603496197518
2011-12-11 00:00:00,2011-12-11,4,0,12,0,0,0,0,1,0.2,0.197,0.51,0.2239,5,69,74,4.30406509320417,109.71428571428571,64.43437790359441,66.14470514380646,99.65710405882311,72.5238095238096,66.13819739339337,69.38785201437365
2011-12-11 01:00:00,2011-12-11,4,0,12,1,0,0,0,1,0.16,0.1515,0.59,0.2239,8,54,62,4.127134385045092,94.0,72.47259828023911,73.96072352571903,95.12211765210111,59.28571428571435,73.9550410558663,59.127521081145794
2011-12-11 02:00:00,2011-12-11,4,0,12,2,0,0,0,1,0.18,0.1667,0.55,0.2537,5,47,52,3.9512437185814275,79.42857142857143,60.32592904611296,62.059803617628596,83.81180849466132,44.904761904761955,62.05300414217046,45.99471122906372
2011-12-11 03:00:00,2011-12-11,4,0,12,3,0,0,0,1,0.16,0.1818,0.59,0.1343,2,17,19,2.9444389791664403,64.42857142857143,50.11893670223095,52.05029901808815,71.4979586605799,24.33333333333336,52.042571397060044,26.856612606045363
2011-12-11 04:00:00,2011-12-11,4,0,12,4,0,0,0,1,0.16,0.1667,0.59,0.1642,0,5,5,1.6094379124341003,53.285714285714285,16.49936542363949,19.16525149509044,41.36195527260195,8.809523809523823,19.154341311075537,15.575126589072372
2011-12-11 05:00:00,2011-12-11,4,0,12,5,0,0,0,1,0.18,0.2121,0.59,0.1045,0,6,6,1.791759469228055,40.57142857142857,2.1302042516860844,5.070826257475452,19.207920629995918,1.6190476190476293,5.058614602713862,14.868767161171755
2011-12-11 06:00:00,2011-12-11,4,0,12,6,0,0,0,1,0.16,0.2273,0.59,0.0,0,10,10,2.302585092994046,32.57142857142857,3.1445773633435667,5.995354131287377,11.553069162361206,12.904761904761926,5.983350271379028,23.031174894442895
2011-12-11 07:00:00,2011-12-11,4,0,12,7,0,0,0,1,0.18,0.2424,0.55,0.0,1,30,31,3.4339872044851463,26.428571428571427,7.291245414517467,9.979976770656437,11.63924178500308,30.95238095238099,9.968489037820218,44.22475752215693
2011-12-11 08:00:00,2011-12-11,4,0,12,8,0,0,0,1,0.16,0.2273,0.69,0.0,4,68,72,4.276666119016055,27.857142857142858,28.76584208235649,30.89489988385328,27.691549223581166,73.23809523809533,30.88560071777512,78.64309767202789
2011-12-11 09:00:00,2011-12-11,4,0,12,9,0,0,0,1,0.2,0.2576,0.59,0.0,19,88,107,4.672828834461906,35.714285714285715,70.68733166551509,71.79447449941927,65.87034060947728,115.85714285714299,71.78932866735033,119.70453549392673
2011-12-11 10:00:00,2011-12-11,4,0,12,10,0,0,0,1,0.24,0.2879,0.44,0.0,30,164,194,5.267858159063328,60.714285714285715,106.5779021959987,106.8239723724971,108.28099401027596,174.47619047619065,106.82236672764022,173.47050880975232
2011-12-11 11:00:00,2011-12-11,4,0,12,11,0,0,0,1,0.26,0.303,0.35,0.0,31,166,197,5.2832037287379885,88.14285714285714,195.38307081956557,193.56411986186248,193.90516520562298,227.0476190476193,193.57113514986412,206.70699093533023
2011-12-11 12:00:00,2011-12-11,4,0,12,12,0,0,0,1,0.26,0.303,0.35,0.0,42,246,288,5.662960480135946,128.42857142857142,198.8502109558229,196.9828205993093,229.9430965483448,255.61904761904788,196.99014651914504,249.65046399623836
2011-12-11 13:00:00,2011-12-11,4,0,12,13,0,0,0,1,0.3,0.3333,0.31,0.0,44,224,268,5.5909869805108565,165.28571428571428,291.51398760646754,287.54491410299653,316.12271990982265,268.8095238095241,287.56113359317465,254.24440105338485
2011-12-11 14:00:00,2011-12-11,4,0,12,14,0,0,0,1,0.3,0.3333,0.28,0.0,44,198,242,5.488937726156687,195.42857142857142,271.5230342140043,268.097724570515,333.8077498944371,269.5238095238098,268.1118998304744,245.08273916391622
2011-12-11 15:00:00,2011-12-11,4,0,12,15,0,0,0,1,0.3,0.3333,0.26,0.0,47,219,266,5.583496308781699,223.14285714285714,244.85716178162008,242.13048862285257,319.3410635872708,235.28571428571453,242.14194056734297,239.0038164383638
2011-12-11 16:00:00,2011-12-11,4,0,12,16,0,0,0,1,0.3,0.3333,0.26,0.0,32,174,206,5.327876168789581,237.28571428571428,269.10221190534276,265.8806524431143,331.65146280047986,213.57142857142878,265.89432709848984,205.92871015117512
2011-12-11 17:00:00,2011-12-11,4,0,12,17,0,0,0,1,0.28,0.3182,0.3,0.0,13,150,163,5.093750200806762,232.85714285714286,208.035990314495,206.29940326221558,288.4659390814916,182.85714285714306,206.30705296649822,172.78231401516157
2011-12-11 18:00:00,2011-12-11,4,0,12,18,0,0,0,1,0.24,0.2273,0.48,0.194,12,151,163,5.093750200806762,228.0,163.88406977056198,163.21649701631108,237.08609620795295,139.28571428571445,163.21977482127573,149.41823189430963
2011-12-11 19:00:00,2011-12-11,4,0,12,19,0,0,0,1,0.22,0.2273,0.55,0.194,7,98,105,4.653960350157523,201.85714285714286,163.64247085416136,163.00108248508155,216.3253540391641,110.71428571428584,163.00428438606644,112.47238166776734
2011-12-11 20:00:00,2011-12-11,4,0,12,20,0,0,0,1,0.22,0.2424,0.55,0.1045,10,62,72,4.276666119016055,173.85714285714286,104.54894114035574,105.2900054124254,162.82524181364258,82.57142857142867,105.28746136673733,82.99891310899237
2011-12-11 21:00:00,2011-12-11,4,0,12,21,0,0,0,1,0.22,0.2727,0.55,0.0,10,53,63,4.143134726391533,148.28571428571428,70.65122907625147,72.16645002706213,116.37926387650211,56.4285714285715,72.16062387081068,64.52435765920976
2011-12-11 22:00:00,2011-12-11,4,0,12,22,0,0,0,1,0.22,0.2727,0.55,0.0,7,36,43,3.7612001156935624,116.42857142857143,61.34638556197342,63.04583225013531,91.36744101022602,44.61904761904766,63.039145450436884,47.57415986863692
2011-12-11 23:00:00,2011-12-11,4,0,12,23,0,0,0,1,0.2,0.2576,0.69,0.0,4,31,35,3.5553480614894135,92.0,40.96739990711649,43.100229161250674,66.43074092025535,32.71428571428575,43.09163067900158,35.198121946700994
2011-12-12 00:00:00,2011-12-12,4,0,12,0,0,1,1,1,0.2,0.2273,0.69,0.0896,4,16,20,2.995732273553991,71.57142857142857,32.7648412861507,35.04050114580625,50.78221326194676,19.761904761904788,35.031181689546884,23.020205971466073
2011-12-12 01:00:00,2011-12-12,4,0,12,1,0,1,1,1,0.2,0.2576,0.69,0.0,0,9,9,2.1972245773362196,49.57142857142857,17.49793535032393,20.07520250572903,33.550334659866905,10.761904761904775,20.064491562685763,13.862495967697216
2011-12-12 02:00:00,2011-12-12,4,0,12,2,0,1,1,1,0.2,0.2576,0.69,0.0,0,4,4,1.3862943611198906,35.142857142857146,6.276287286235171,9.055376012528646,18.88821079283057,2.428571428571434,9.043674847767695,9.567281931625576
2011-12-12 03:00:00,2011-12-12,4,0,12,3,0,1,1,1,0.18,0.2424,0.74,0.0,0,2,2,0.6931471805599453,25.142857142857142,1.1915223478062749,4.025276880062643,9.757579319923616,-1.0476190476190448,4.013190413102683,10.839349827179513
2011-12-12 04:00:00,2011-12-12,4,0,12,4,0,1,1,1,0.18,0.2424,0.74,0.0,0,3,3,1.0986122886681098,16.571428571428573,-0.8048440224188915,2.0101263844003134,4.942646942551887,-5.952380952380945,1.9979599612190768,20.950767549912964
2011-12-12 05:00:00,2011-12-12,4,0,12,5,0,1,1,1,0.16,0.2273,0.8,0.0,0,21,21,3.044522437723423,13.428571428571429,0.2698620196179644,2.9950506319220014,3.9042756146636286,22.952380952381,2.983103574822143,49.01295282255938
2011-12-12 06:00:00,2011-12-12,4,0,12,6,0,1,1,1,0.16,0.1818,0.8,0.1045,1,63,64,4.1588830833596715,17.571428571428573,18.673886855876425,20.909975253159608,17.237040605451657,128.7619047619049,20.89992290952236,105.08809091776519
2011-12-12 07:00:00,2011-12-12,4,0,12,7,0,1,1,1,0.14,0.1515,0.86,0.1343,4,231,235,5.459585514144159,48.285714285714285,62.61933519828417,63.7845498762658,56.42011173697315,230.761904761905,63.77885250537318,202.2513199307362
2011-12-12 08:00:00,2011-12-12,4,0,12,8,0,1,1,2,0.16,0.1818,0.8,0.1045,7,378,385,5.953243334287785,102.0,237.0474235750038,234.14392274938132,212.65789648480725,269.52380952380975,234.15516976357813,266.6658688744434
