hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,day,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,year,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,holiday,workingday,temp,humidity_windspeed,season_1,season_2,season_3,season_4,Clear,Few clouds,Partly cloudy,Mist,Cloudy,Broken clouds,Light Snow,Light Rain,Thunderstorm,Scattered clouds,Heavy Rain,Ice Pallets,Snow,Fog,casual,registered,total_count,total_count_smoothed_kalman
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,1,0,0,0,1,0.46,0.0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,21,167,188,187.4304003994984
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,1,0,0,0,1,0.46,0.0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,23,136,159,188.22465117197052
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,1,0,0,0,1,0.48,0.0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,28,186,214,218.24355311641327
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,1,0,0,0,1,0.46,0.0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,30,226,256,252.50600817726928
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,1,0,0,0,1,0.44,0.11001400000000001,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,24,332,356,283.27447141539454
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,1,0,0,0,1,0.44,0.055552,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,11,277,288,241.31740606891435
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,1,0,0,0,1,0.44,0.0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,12,130,142,152.6777467913485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,1,0,0,0,1,0.42,0.0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,33,33,74.71583430513118
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,1,0,0,0,1,0.42,0.0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,2,15,17,38.46975612404506
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,1,0,0,0,1,0.36,0.09718500000000001,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,17,17,23.69343406700399
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,1,0,0,0,1,0.4,0.0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,10,11,15.61054607696691
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,1,0,0,1,0.4,0.16878,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,2,7,9,12.138204163896742
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,1,0,0,1,0.4,0.16878,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,11,12,11.80406641472331
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,1,0,0,1,0.38,0.126242,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,12,13,11.273995080273192
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,1,0,0,1,0.38,0.126242,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,4,4,9.017918826096263
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,1,0,0,1,0.38,0.266584,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,2,2,11.779761398015602
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,1,0,0,1,0.36,0.18042000000000002,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,24.321365367950538
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,1,0,0,1,0.38,0.20803399999999997,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,53.18433470583602
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,1,0,0,1,0.38,0.18359799999999998,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,88,92,95.23163874955752
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,1,0,0,1,0.4,0.19281199999999998,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,173,182,140.51058154283655
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,1,0,0,1,0.4,0.19701,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,152,156,144.30010587895214
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,1,0,0,1,0.4,0.222084,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,96,104,136.38973609401984
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,1,0,0,1,0.4,0.25972399999999995,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,26,148,174,160.86910240310738
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,1,0,0,1,0.4,0.23135,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,17,177,194,185.78361094279956
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,1,0,0,1,0.4,0.225666,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,23,177,200,191.13326171309623
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,1,0,0,1,0.38,0.19342800000000002,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,12,191,203,187.61617419648925
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,1,0,0,1,0.38,0.14925,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,15,166,181,168.71526087637142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,1,0,0,1,0.36,0.118667,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,11,129,140,137.52960843262505
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,1,0,0,1,0.36,0.12685,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,91,95,103.87356442150376
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,1,0,0,1,0.34,0.10282000000000001,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,75,76,79.0910848318862
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,1,0,0,1,0.32,0.200324,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,47,50,57.39969007415485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,1,0,0,1,0.32,0.13657899999999998,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,32,43.10798539057837
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,1,0,0,1,0.32,0.12804000000000001,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,43,47,39.92426609758023
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,1,0,0,1,0.32,0.08863800000000001,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,21,25,29.66481290216233
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,1,0,0,0.32,0.11494,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,20,23,24.070172608906766
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,1,0,0,0.32,0.0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,15,16,19.54570492455797
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,1,0,0,0.32,0.059136,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4,22,26,18.56694216476714
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,1,0,0,0.32,0.06272,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,5,5,10.155121569743455
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,1,0,0,0.32,0.10837200000000001,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3,3,6.898422544463233
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,1,0,0,0.32,0.10837200000000001,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,7.5401460636462385
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,1,0,0,0.3,0.12315000000000001,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,10,10,11.722015646475484
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,1,0,0,0.3,0.25074,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,10,17.62590087578021
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,1,0,0,0.28,0.1358,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27,27,31.15568698086516
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,1,0,0,0.3,0.188055,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,53,56,48.841160066815256
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,1,0,0,0.32,0.13969800000000002,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,62,71,73.26221959192661
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,1,0,0,0.34,0.11060400000000001,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,15,79,94,89.41886555619922
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,1,0,0,0.34,0.116415,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,24,97,121,100.99437707667109
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,1,0,0,0.34,0.116415,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,15,70,85,92.56426567381398
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,1,0,0,0.32,0.087321,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,15,82,97,91.69841994477083
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,1,0,0,0.32,0.08148,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,25,74,99,85.53099416049858
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,1,0,0,0.28,0.060435,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,15,53,68,65.8945625367249
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,1,0,0,0.3,0.037632,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,33,35,44.152693449676136
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,1,0,0,0.3,0.046592,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,24,25,31.56351781230351
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,1,0,0,0.26,0.07520800000000001,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,19,24,25.53785998723439
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,1,0,0,0.26,0.09195200000000002,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,15,19,21.05006214939967
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,1,0,0,0.24,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,12,20,18.612326460964614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,0,0,0,0,0,1,0,0,0.24,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,16,17,14.786917233494169
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,0,0,0,0,0,0,0,0,0.24,0.1164,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,4,6,8.748425239517898
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,0,0,0,0,0,0,0,0,0.22,0.092667,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5.458358485059525
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,0,0,0,0,0,0,0,0,0.22,0.0672,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3.626650215660676
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,0,0,0,0,0,0,0,0,0.22,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3.421592161922504
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,0,0,0,0,0,0,0,0,0.2,0.078375,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.6381262701068344
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,0,0,0,0,0,0,0,0,0.2,0.078375,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.492786648398
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,0,0,0,0,0,0,0,0,0.22,0.08360000000000001,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6.840233675087166
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,0,0,0,0,0,0,0,0,0.2,0.13136,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,5,13.0279143768635
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,0,0,0,0,0,0,0,0,0.24,0.142854,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,20,23,27.243509455503336
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,0,0,0,0,0,0,0,0,0.26,0.20549699999999999,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,31,12,43,45.70261398964651
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,0,0,0,0,0,0,0,0,0.3,0.11494,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,43,42,85,66.8643325134362
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,0,0,0,0,0,0,0,0,0.3,0.223875,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,25,41,66,69.89038355066207
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,0,0,0,0,0,0,0,0,0.32,0.17758999999999997,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,40,39,79,76.80681813855001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,0,0,0,0,0,0,0,0,0.34,0.15475699999999998,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,41,45,86,81.53007086498798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,0,0,0,0,0,0,0,0,0.34,0.11834,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,43,48,91,81.78339445641392
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,0,0,0,0,0,0,0,0,0.36,0.05956499999999999,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,35,51,86,72.82011250425379
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,0,0,0,0,0,0,0,0,0.34,0.081923,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,11,33,44,50.67694305634741
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,0,0,0,0,0,0,0,0,0.32,0.1358,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,23,30,35.21071666478845
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,0,0,0,0,0,0,0,0,0.32,0.076551,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,14,16,24.95520693801793
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,0,0,0,0,0,0,0,0,0.32,0.043904,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,18,26,23.654904149265334
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,0,0,0,0,0,0,0,0,0.3,0.07520800000000001,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,15,19,20.00950550977808
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,0,0,0,0,0,0,0,0,0.28,0.100162,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,15,17,17.373612380068906
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,1,2011,1,0,0,0,0,0,0,0,0,0.26,0.08729500000000001,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,14,16,15.11133163042863
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,1,0,0,0,0,0,1,0,0.22,0.12315000000000001,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,6,11,11.960382511216984
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,1,0,0,0,0,0,1,0,0.28,0.10864000000000001,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,7,10,9.769815903222316
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,1,0,0,0,0,0,1,0,0.34,0.102994,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,5,7,7.349065198449967
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,1,0,0,0,0,0,1,0,0.34,0.13731,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5.277379692127584
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,1,0,0,0,0,0,1,0,0.34,0.163002,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6.483073877932784
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,1,0,0,0,0,0,1,0,0.32,0.12762,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10.171841941670769
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,2011,0,1,0,0,0,0,0,1,0,0.32,0.0873,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,17,19,20.03245194707952
